document_id,document_title,document_type,issuer_id,issuer_name,recipient_name,recipient_email,status,sha256_hash,blockchain_tx_id,created_at,updated_at
DOC-95FF59074364,State ID & Citizenship Verification - Nancy Vargas,Identity Credential,ORG-6099,National Identity Bureau,Nancy Vargas,nancy.vargas640@globalid.org,Verified,365b8e7656b9f12c14ba9d43d6c6d53200379f5edbf8d678c739a1791b7eebb9,0x486984b5b17be8212e6da8432c8aadae341e9faf65671c1a4905ac9a9ebf6340,2025-06-19 10:33:45,2025-06-20 02:43:07
DOC-03E08176F747,Official Grade Report & Transcript - Martha Ramos,Academic Transcript,ORG-4550,International Degree Attestation Office,Martha Ramos,martha.ramos124@enterprise.net,Issued,61776ec53f510b3888a6257a27b12f9fa4ea0fc7bca0e8eb15f6becf78117a0f,0x68791f16e116bc46f91bf255ead908ca5bc4c67dd799a225d56e04caf52dd049,2024-03-01 22:10:39,2024-03-02 02:49:47
DOC-FA8041E1358C,Warranty Deed & Title Escrow - Mendoza,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,Eric Mendoza,eric.mendoza889@techhub.io,Issued,b96fd7e545497001e3c1f54f9677f26218f2fb1f2456d9fa9c1e431ec719ee69,0x7ee1bce5d76f7d5eaedd50fd4e282530085085bb38b42e67da48a8dc6506371b,2025-01-30 11:03:33,2025-01-31 04:10:49
DOC-0473D877A2DD,Bachelor of Engineering Diploma Transcript - Wright,Academic Transcript,ORG-4550,International Degree Attestation Office,Samantha Wright,samantha.wright91@enterprise.net,Verified,c47dd726c1086f247f18c90872aceaea90d00512b72e8da58e3c2f4357dbf441,0xd32720303773c8b655a24e9264fbf44c00c0b909fe3409bda597ea253d42f512,2025-05-18 01:08:17,2025-05-19 04:28:29
DOC-5C7F1E0BD10D,Non-Disclosure Agreement (NDA) - Chavez,Legal Contract,ORG-2104,LexisNexis Legal Custody,Sean Chavez,sean.chavez699@mail.com,Verified,2aeb984676b86fdb109f30ab5ed26cf753b7355dc86ee0a2a9bb7f5307ae8903,0xea30b00381ed7f02a435e70575925d9169fe9ce6cc1dc3a5827e5657ba58459b,2026-02-27 02:23:00,2026-02-27 14:18:00
DOC-B9D329E826DB,Employment Verification - Bailey,Employment Verification,ORG-1288,Equifax Workforce Solutions Partner,Patricia Bailey,patricia.bailey197@company.com,Pending,87b0e652811f96940f8304af92ecc0017df70921bdb3289a063713e3d0cbb151,0x38b6a19e4f436b02a9454b683210496c4b9685eb0802884d102b16fc6141daec,2025-02-04 18:43:03,2025-02-04 19:33:06
DOC-050F0047399C,Commercial Office Deed - Jeremy Murray,Real Estate Deed,ORG-7110,County Land Registry,Jeremy Murray,jeremy.murray703@trustnet.io,Issued,cd86b936b72ac76b0652da3341c6b1e364e53c8cec0dadde560a55d4056da894,0x8d3be58a66c84f795a4060228e43124d77bdb3145521702478a96268c900cdf7,2026-03-06 01:05:40,2026-03-07 08:22:02
DOC-D054F1619088,Commercial Office Deed - Willie Perry,Real Estate Deed,ORG-7240,Title Guarantee & Deed Repository,Willie Perry,willie.perry273@example.com,Expired,4605cb55f5c17456415267fb1e1361ef6096669a3ab1e9712edb476d9858eb60,0x5ad5476db40a8751ca3d3e324b2f93ef03c215e2a065ff46693500b25e393cc1,2024-07-30 15:12:41,2024-08-17 10:40:21
DOC-F96A25B3B242,Commercial Land Deed - Lot 1 - Gloria Martin,Real Estate Deed,ORG-7110,County Land Registry,Gloria Martin,gloria.martin844@example.com,Verified,6583efef5423129546dd4418ff54a51026d5a8ef0b79bb86d8ac08e72b361fac,0x15fdd3ca1efd88c15bc434e59b72d7be762668712774146e2e30ab260f8350e4,2024-05-28 17:08:54,2024-05-29 19:25:54
DOC-001A9E76DC98,Audited Income Statement Q4 - Martin Enterprises,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Albert Martin,albert.martin565@example.com,Verified,f7cd1523ca1cf0010590b538e718e445a31f1345a91c36476988aaf0893dc001,0xaab116851d6b88732df6e99156190749f75fd0b529176adc995bf3fc1e88c637,2024-09-23 17:43:31,2024-09-24 09:10:41
DOC-06B51B739EFA,Digital Passport Identity Credential - Kathryn Hayes,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Kathryn Hayes,kathryn.hayes318@company.com,Pending,c33b04997c1633355f6d8f0e4cd7000aa69635a1ba117f9d29ea2f3ade1d81f8,0xd9298d4e0b19ef61294cdfc5f424daa4f2bf93c54ccbd7a84ad74ef86466347f,2024-12-02 05:32:44,2024-12-02 06:15:40
DOC-0019A975D032,ISO 27001 Information Security Certificate - Morris,Compliance Certificate,ORG-9370,SGS Global Compliance Office,Brittany Morris,brittany.morris423@enterprise.net,Issued,60ba35d5a43a63305da902cd0a0e19b5ff34a02aa74235eb56e85fefd6032725,0x23e48360ae264fc7acd00efdaa606c77e730f3b041f92520ff7653dc7e4333e9,2024-12-14 04:41:20,2024-12-14 13:10:21
DOC-7BAC6D1D6873,Residential Property Real Estate Deed - Jordan,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,William Jordan,william.jordan359@globalid.org,Pending,f66bd97d092a5cb4552dfe494df761b0d9707a7ba980e4652a01c9fc0474261e,0xf3d86ffe3374ac7a6751b44774bd7b2defa2cd22502193cb6a0abe1845754bf1,2025-06-03 09:27:49,2025-06-03 11:09:56
DOC-AE3AD849C6AF,Commercial Office Deed - Denise Ward,Real Estate Deed,ORG-7240,Title Guarantee & Deed Repository,Denise Ward,denise.ward167@federated.gov,Verified,e570a67fc864f14f792fe5613bb8304a6fe2032c9fcb9cbebe268ef3f8ccb463,0x755571b5cd0e322bb1e4be1bc33c2fd82ff80cb39cd8e4fb82266d0cd0b347f5,2025-08-24 12:28:27,2025-08-26 08:39:52
DOC-775DBE642DB8,PCI-DSS Level 1 Compliance Certification - Henry,Compliance Certificate,ORG-9011,TrustVerify Standards,Jennifer Henry,jennifer.henry758@company.com,Pending,10ca4fdc489197e92764c5e178da1c63c3be38572c59d3ab535ddf2c15f5beea,0x50ca5796cf9bfbaee7a299cb23cd7885b2c92f69d3a8445736ba44982f1195ef,2024-02-14 10:41:47,2024-02-14 11:34:06
DOC-9A7E5284097B,HIPAA Security Rule Compliance Certificate - Marshall Health,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Noah Marshall,noah.marshall508@globalid.org,Pending,10b6d161bc5db8af55f38842a5bafb2bc26f2af98583d78fbe42f5081e92faa1,0x2a49a2ec2c9c2be7a6da72fab552eeb535a34a018b88f163cab4b240f822b334,2026-02-09 05:21:49,2026-02-09 07:45:59
DOC-71C1C7A79D07,Non-Disclosure Agreement (NDA) - Watson,Legal Contract,ORG-2019,Apex Legal Group,Mark Watson,mark.watson700@trustnet.io,Expired,da2afe99f9f37579e3daebd53a7cfa416f64f79e09c6cc6504f5de7ec65cb585,0x2c478e852114c8f6ba7d1683c2cfce564bffb95466881c510146d9e54c8d07be,2024-12-23 09:55:30,2025-01-13 08:40:16
DOC-7A1EC00A1597,ISO 14001 Environmental Management Attestation - Young,Compliance Certificate,ORG-9370,SGS Global Compliance Office,William Young,william.young69@mail.com,Verified,0329b4886e05591ef4dac6d615a091b0b29207e7836e60deec83941db87bfe9f,0x0c5d24e0c524ebb06e031395a5888d2d373451d1923c905d463a07f0391a65e9,2026-03-03 03:18:33,2026-03-03 15:56:00
DOC-AB73EBCC55B3,Diagnostic Pathology Report - Shaw,Medical Record,ORG-5490,National BioHealth Repository,Bryan Shaw,bryan.shaw547@corpmail.org,Pending,545dc8219283c2aa8e5ef7392595fa4502a3d16e01e3719fb30c3d4aae48fa18,0x4e41dfba89a44d8a593e773ec993343990d75fa21e5da1aa9facb4e8906f431a,2024-10-10 14:38:38,2024-10-10 16:22:39
DOC-03E49745181D,Emergency Room Admission Record - Ramos,Medical Record,ORG-5380,Cerner Clinical Health Custody,George Ramos,george.ramos607@secureverify.com,Pending,fc2fc304e9cb205149729807bf2502ab1b4bce41f2f7f710973391e50892840c,0xaab5ef7f6c8444d2e8ef0153bfd7cd9f37c6bbae15a334a64ea56baa8cbfac70,2026-02-02 04:42:10,2026-02-02 06:35:05
DOC-F8369233A1AE,State ID & Citizenship Verification - Christopher Long,Identity Credential,ORG-301,State Licensing Bureau,Christopher Long,christopher.long169@mail.com,Verified,c6ac06340f8da0a60783bb260fe48d39b16d4b86ecfd26a07b82291305d26735,0x28b0eb13da3f9d6b626cf95317b6b7d08270565bf1bbf4d17eaae365e19bfe97,2025-01-22 13:29:28,2025-01-22 14:30:08
DOC-F9CA4646D2AD,State ID & Citizenship Verification - Raymond Stevens,Identity Credential,ORG-6490,Global Passport & Biometric Custody,Raymond Stevens,raymond.stevens236@enterprise.net,Expired,b975e103fed872bfaf4aa6da29706bfe4912b7c28acde285724dce26b5f6a8c9,0x0d1a29145c0b67453e75a0b88f99391152dc927f4241fe9717d2fcec1c4fda22,2026-03-17 20:30:41,2026-04-02 12:56:20
DOC-AE40DBB0350A,Annual Tax Filing 2024 - Rodriguez,Tax Return,ORG-3341,State Tax Authority,Madison Rodriguez,madison.rodriguez267@trustnet.io,Issued,326994aba29efea2bfeac789423fa0194f987577d25220a602552d66bdac7293,0x8ad976f76a3fd24a7c1b95be556babe4f041a6d1f56985857732028126ef9c4e,2025-01-20 22:23:08,2025-01-21 13:50:02
DOC-A4CF1B5348AC,Quitclaim Deed & Property Transfer - Dorothy Thompson,Real Estate Deed,ORG-7240,Title Guarantee & Deed Repository,Dorothy Thompson,dorothy.thompson618@federated.gov,Issued,198c539378bed73b0af8deebf3e4a21a74a73f2c4f6a1d380549a06a82d0d49e,0x0fc7ff2b5440d545cf3a86983d29d54564fd08f98e88d93543b2cbe1b7660274,2024-10-16 21:47:39,2024-10-18 10:55:34
DOC-E937FAB66DB0,Annual Balance Sheet 2024 - Martin Corp,Financial Statement,ORG-1396,Meridian Document Custody,Jonathan Martin,jonathan.martin730@trustnet.io,Expired,c76d4534344e32b97b197af6214167463da59a3c72928e0f62724bdf2d0f4669,0xa077fc475273afbbae23ab96f8e740034b6c0a8ae0d384ba9f3e7edd7f5942f0,2025-03-08 11:00:20,2025-03-25 06:42:26
DOC-1D1F61396CA6,Suburban Land Title Deed - Jones,Real Estate Deed,ORG-7390,Metropolitan Property Records,Megan Jones,megan.jones361@globalid.org,Issued,4e4795a0e98a0cecf55c491d972bf14a653063a1efdc244f5cfe6ffeb27e54bd,0x3f4de4b28fa6232028a16a447c95154d987d3eca5c63a4b9f2dd3dbb849ea23e,2025-11-18 02:34:11,2025-11-18 13:44:30
DOC-6079364B02F4,Executive Employment Record - Cooper,Employment Verification,ORG-1305,Apex Talent Verification Systems,Samuel Cooper,samuel.cooper638@example.com,Pending,2d77744284d6f5aac6fcba6465ed326c0ac7179a5af095dc188b9e6035562422,0x5ba1bee719ea8c2d75dfebc2f88f23dc26cba38b9e07200f1f912b68e5488759,2025-10-09 21:02:23,2025-10-09 23:05:50
DOC-6A58DD8D43DA,Work History Attestation - Mason Hall,Employment Verification,ORG-1446,Beacon Registry Services,Mason Hall,mason.hall543@techhub.io,Pending,18d7b8b19e59c6e94226da0c74fc667ff27dea41c4429e6bdb9af6b0d699be82,0xe433f7ead31662b614425c70eae879064f1145c7d10258d1a662f9d81e233c8c,2024-08-03 22:26:17,2024-08-04 00:58:23
DOC-98906A69F237,State Tax Clearance Certificate - Jason Rogers,Tax Return,ORG-3580,Global Tax Compliance Registry,Jason Rogers,jason.rogers601@techhub.io,Verified,eb6aa629d41c73ef9b18f23b28afbf04207dec726d90aebd3928bf2f7941a5e1,0x938fa0db6fd3811fb786bef6e8f5d529ca1d35ce40191b5b248893f49aba35e4,2025-12-16 03:02:52,2025-12-17 22:22:26
DOC-2B2012A90ADD,Partnership Agreement - Simpson Corp,Legal Contract,ORG-2104,LexisNexis Legal Custody,Billy Simpson,billy.simpson143@example.com,Pending,d2402daded9a61b23f6eca8b123e8d96875f6df946c21ae06dcd6948ed5003c5,0x639b1d4cbe9a436c40149d3eb69f8969c60e115a5e0b686b43d35a44138b8eb7,2025-06-25 19:48:00,2025-06-25 22:39:54
DOC-256DB665667F,ISO 14001 Environmental Management Attestation - Ramirez,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Joseph Ramirez,joseph.ramirez362@techhub.io,Verified,094deffe7b3e93519ac79e8145b39f40fe7a7c37c1af00a9b8c46b888e1cf466,0x7224c5b2be95d3dbd2971f124e64e3e58f5f2b81d35a791d33910847f053d708,2024-02-05 08:41:47,2024-02-06 15:17:07
DOC-55BC5346F1FD,Master of Science Academic Record - Larry Cruz,Academic Transcript,ORG-4550,International Degree Attestation Office,Larry Cruz,larry.cruz29@trustnet.io,Verified,fb3ddeeb9cdba867c1b6352e5e2266805daf58037cb149adfc2de26cedcbd4d0,0xbf3198465c2bb3e2a765050f3b21a7f0bec5c443c3069040397513340e18dfa3,2025-10-25 08:51:32,2025-10-26 19:54:13
DOC-92D6B597EA50,Annual Tax Filing 2025 - Daniel West,Tax Return,ORG-3341,State Tax Authority,Daniel West,daniel.west365@secureverify.com,Verified,3935c1117fe696ba73e8251583888e4cd3941fcbdfc37b2a231e3395013005ce,0xf3344d385a226cc44b937389df5fcbdf361b281aaf7d2fe9552face799ae173d,2025-10-30 18:57:41,2025-11-01 15:25:54
DOC-BF034291635C,Statement of Cash Flows - Ann Rodriguez,Financial Statement,ORG-1396,Meridian Document Custody,Ann Rodriguez,ann.rodriguez463@mail.com,Verified,d662070852390ac67d4401c26fd5dc81bdc0f738d9952a2a7f8fc7d3689aa3d2,0xd54bed08e704696b304b97b9ed53a11904e264db29fe36bec7dc32c580d31b0d,2025-10-13 16:25:54,2025-10-14 16:57:11
DOC-E7A94C63E759,Biomedical Drug Delivery Formulation Patent - Sanders,Patent Filing,ORG-8390,WIPO International Patent Hub,Timothée Sanders,timothée.sanders64@trustnet.io,Issued,4f2d90e6ec60f25462f16f41e6aa5e8417cdea749e388180ca10ab75d4871935,0x9431a7fc71e9ee417356539ceea3db2a4ab881d9e8d4111f68395f5e3746b6d9,2026-02-28 02:50:12,2026-02-28 04:09:28
DOC-8AEB3CDBE023,Statement of Cash Flows - Nicole Anderson,Financial Statement,ORG-1022,Meridian Document Custody,Nicole Anderson,nicole.anderson365@techhub.io,Verified,5640d158d9687b05c7213dc582f344f186533eadad216e57fa9116e2bd750e91,0xf74e0caf4eea678f2523d7525fa9248bf51b3b807688adb8f8dcf70dbdf18eec,2025-11-24 07:39:54,2025-11-25 06:04:10
DOC-768C7FA507CE,Salary Attestation & Service Letter - Morales,Employment Verification,ORG-1305,Apex Talent Verification Systems,Susan Morales,susan.morales74@mail.com,Expired,9ab1ae417f7e14e6fabc41b5fee73992600a6c991939ba7deceff3e8a1fb7635,0x23c30113b57cce98004196728e1ece0c7478608586c2944e6b315c12ba95198d,2025-10-12 08:30:59,2025-11-01 01:53:19
DOC-62B43D120481,Official Grade Report & Transcript - Gary Anderson,Academic Transcript,ORG-4120,National Student Clearinghouse,Gary Anderson,gary.anderson33@trustnet.io,Verified,18d0b0cd7c40fce63bd0513ad3d7ff51db85d52e09a2a87a1b5c2daa5e7383bf,0x9026d9c13706aa376986573e4c02f5ccd91863f1176ec0308747ae3cff67fbed,2026-04-06 07:24:16,2026-04-06 20:35:09
DOC-5AF160A2A7B0,Official Grade Report & Transcript - Martha Kelly,Academic Transcript,ORG-4390,University Registrar Consortium,Martha Kelly,martha.kelly684@secureverify.com,Pending,6b4503f4d0d87b9fb221bd577e1f91bfc3869aacd5df87ccc74fbed909aa7038,0x5ae21ad4d8ca88338fd4ac7ba2badcc6c150bbc296e724ce5070b4f0510364f3,2025-11-13 19:37:41,2025-11-13 22:06:40
DOC-D20E46F2B322,Individual Income Tax Return Form 1040 - Jack Parker,Tax Return,ORG-3255,Municipal Tax Registry,Jack Parker,jack.parker547@company.com,Verified,d3bbbecc57f39ab4d2c98d82e6a0e62b434dd488d1050d52770895232be7de28,0x17df5dda57dffbcedcaf0701bde1e54856f764d80c8942a9f9f10dcf9e0ffd59,2024-12-13 20:55:00,2024-12-14 14:11:27
DOC-D33DE27938AB,Partnership Agreement - Evans Corp,Legal Contract,ORG-2104,LexisNexis Legal Custody,Debra Evans,debra.evans533@techhub.io,Verified,fbdd924a1a60199b07b955cab1288927872ec4aa29a9b696db4d6f8fa7521c46,0xe6892351307307c3f82669ea4692eb3131496dd508a36c981d5b34c16040ceee,2025-07-14 07:09:14,2025-07-16 02:08:50
DOC-B7D89343776A,Audited Income Statement Q1 - James Enterprises,Financial Statement,ORG-1396,Meridian Document Custody,Carol James,carol.james363@federated.gov,Issued,e2e24ee3a4d151bba66f5bd2d468256ca24d6e6c41729f560efc4a5b4046ce0a,0x2d39f1aad46fd76765e47e03d8b13beca48c841aa97e29c9abea11bd144cff09,2024-01-11 12:53:20,2024-01-13 05:30:16
DOC-31ED5401EE22,Official Academic Transcript - Mason Butler,Academic Transcript,ORG-4550,International Degree Attestation Office,Mason Butler,mason.butler701@mail.com,Verified,3bd761018aa79db1062da81a6ca58bd91ed6651c196df20acb568f732fab52ba,0xcf47d740031badf01297fb520457d216b0b6723fa49a1de154f41b37762ec975,2025-01-04 10:26:51,2025-01-06 03:21:30
DOC-C75D11AE8EFC,Hospital Discharge Summary - Sanders,Medical Record,ORG-5290,Health Information Exchange (HIE),Marcus Sanders,marcus.sanders120@globalid.org,Issued,26a3236b8573f59de4c297d870ef84ea606e2e1e6d9f39cf4c6a4d62e37177b4,0x7a7d906afa4961dd58420f2b6bddc8c5a0a0cd11a3836dbbfcfe011afe012013,2024-06-12 19:47:28,2024-06-13 17:34:11
DOC-DE4E197A8B43,Digital Passport Identity Credential - Roger Ramirez,Identity Credential,ORG-6490,Global Passport & Biometric Custody,Roger Ramirez,roger.ramirez277@globalid.org,Verified,f2226fa626954180458d2b923357f20a8d46fb267433f54a361394f46fcbd63d,0x7b43fb01aa863a0eebbecf5239df5ec736c347bb484d160cc9e6e0e89fec00b6,2025-06-26 06:55:51,2025-06-27 20:46:56
DOC-22AEBEB12E15,State ID & Citizenship Verification - Brian Thomas,Identity Credential,ORG-6099,National Identity Bureau,Brian Thomas,brian.thomas526@federated.gov,Pending,a2effefb072a47e9d54b43c345b9733ae0a92b60aa6dbc15dfb18ef0ed0ed61c,0x05f90288e987f0b5b5668b33550da8785083b14cb48f5b7f8238b20038ad7f92,2025-06-27 17:06:47,2025-06-27 19:17:37
DOC-09AF783AFE49,Biometric Identity Attestation - Ortiz,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Terry Ortiz,terry.ortiz606@federated.gov,Verified,ca55f5ae38bebfb41e275b9903a5c6c1488937db22b99566a556ba942ec07a42,0x2988af341de19f87eb30aa3df8d8f17e7ef8458cebe1097d2e3577e252f36792,2025-10-20 14:32:43,2025-10-21 11:45:10
DOC-D63FD737CB86,HIPAA Security Rule Compliance Certificate - Russell Health,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Joshua Russell,joshua.russell385@techhub.io,Verified,0b86351567b35e7d1e1c9c06e4d1bf1cdeb9c75f8c51a47a03d6da5203e13182,0xa16e6c3a2902232ecff27173a26b1e20520a9ff004a728f6d1b3ce110e1b0cfd,2026-05-23 08:10:02,2026-05-25 05:09:50
DOC-81F8BF3E5161,Statement of Cash Flows - Willie Perry,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Willie Perry,willie.perry508@example.com,Verified,6b1e4d9a16cb445a76632e5f1e0f49d34ba9b10f723df0b97693efd0f5c129ff,0xe50e8b06c16cb178c50ee24d60d01bcc2bcd55117b55e79d57ecc35c1cc2ffc6,2024-07-18 05:05:32,2024-07-20 03:40:12
DOC-C4A873851009,Warranty Deed & Title Escrow - Gomez,Real Estate Deed,ORG-7390,Metropolitan Property Records,Nicholas Gomez,nicholas.gomez987@secureverify.com,Expired,5ee08055afb280154d19f7dee8e51b7dfda0615b3cb8182bb19b3c76d583c89e,0x3a86a38dd2e5e0c13eb34732dfe5f606bb011068a85db4e1cefae7e9f238810d,2024-03-06 07:34:50,2024-03-17 09:00:37
DOC-49DFE47418C5,PCI-DSS Level 1 Compliance Certification - Fernandez,Compliance Certificate,ORG-9011,TrustVerify Standards,Nathan Fernandez,nathan.fernandez444@company.com,Expired,68920ce56adbaef4e33011a3ae06a68e51c718627d62a422d60e877d7713b66c,0xd84c359cd649446428ed40a8460b9759cbb49a3c948841eeb99961e180784eed,2025-09-10 14:17:13,2025-09-25 14:32:24
DOC-4412E759301E,Commercial Land Deed - Lot 67 - Austin Freeman,Real Estate Deed,ORG-7580,National Land Ownership Archive,Austin Freeman,austin.freeman758@enterprise.net,Revoked,172a94fb825050a4ceba5ba82b9b23f14437275063ed713094f037212b11c3f2,0x9e2ff0aebd4ee41b2ee01b7b276583b54ff152b22e9402a8613160ed6e513ce9,2024-02-04 04:00:22,2024-02-04 05:47:06
DOC-8036B2AEB16A,State ID & Citizenship Verification - Scott Fisher,Identity Credential,ORG-6099,National Identity Bureau,Scott Fisher,scott.fisher322@example.com,Verified,9eb74b8af80b886e867cd9eeb5d717adb9510f470c4f8658462c70b110d04f65,0xee7aa71f02b184dedfe9483d7e688fc07020f3ab35d7ce691206dcc10c45ae55,2026-01-13 22:58:28,2026-01-14 20:15:56
DOC-77BB7481C0B0,Vendor Purchase Agreement - Ronald Allen,Legal Contract,ORG-2019,Apex Legal Group,Ronald Allen,ronald.allen48@mail.com,Revoked,2a63342c951ac6bbe78736939658f93d5b7f5015c02504b2f760af61aa25101b,0xf39bea95458f36b74ab8f5d55540542b11bf02e3d87dabca986a889781ad334e,2025-01-23 11:01:23,2025-01-23 21:50:24
DOC-F18DB471FB71,Global Entry Credential Record - Peterson,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,David Peterson,david.peterson401@corpmail.org,Pending,0dff100ae06a3c80cbf09ac3fd8695f0d8453a2adca43aa13787094e7e906b94,0x8487725ae691e63d436c7cb38f9a08d1f094c415156ff0330b3a7751492d79da,2025-11-16 16:37:24,2025-11-16 18:48:50
DOC-CCADB0D8FA0B,Annual Tax Filing 2024 - Ford,Tax Return,ORG-3580,Global Tax Compliance Registry,Joshua Ford,joshua.ford162@enterprise.net,Pending,72b3077dd4359eb3ea44bb33cebd95f34848c4a498d652f427f3397b3a344945,0x2a7160687a10775703366cacad41f6b76cd055e305f1a56cd953229415417dd8,2025-03-14 04:07:15,2025-03-14 04:55:38
DOC-820FE68F198C,Immunization & Medical History - Nathan Baker,Medical Record,ORG-5021,Metro Health Data Hub,Nathan Baker,nathan.baker397@federated.gov,Verified,2685dfac2ce4069873c35d179133d3ad696fe5e13bc320b4fc2e339cb921ec72,0xd77c33d4596b07f2ebcbf869c7c560e1e68e4c34f7954dd561fe1f12bb17d3e1,2025-04-06 12:07:24,2025-04-07 10:36:31
DOC-FCA44E067ABE,Commercial Lease Agreement - Hill Holdings,Legal Contract,ORG-2019,Apex Legal Group,Laura Hill,laura.hill394@globalid.org,Verified,9d12149cbce4f49e756d85f2d2ac6c0f22820d304ff9488f67dcac0412271a93,0x9af10df2f0da5d4317ccbb5b204a1fd9e3a57e3c8a862a1eeda8036f8b8e4913,2025-03-16 23:14:09,2025-03-17 15:10:36
DOC-B9162D8BACF1,Annual Tax Filing 2024 - Fernandez,Tax Return,ORG-3109,Federal Revenue Service Center,Patricia Fernandez,patricia.fernandez622@mail.com,Expired,01b49775e7cde4c08f0c87415385f90cb30ec4474b188afc973057e4183918cc,0x919087414ea31fec061894e5933a4876ee3327a05c9432e85bd13024172df9a8,2025-03-26 18:33:42,2025-03-30 14:50:21
DOC-950796CDD919,Corporate Staff Verification Certificate - Sanchez,Employment Verification,ORG-1288,Equifax Workforce Solutions Partner,Charlotte Sanchez,charlotte.sanchez270@federated.gov,Expired,7562043a5ba88b9f3d75397d42ffd5243b3d444bf759ffc36f112ce2c2fedc40,0xd6b7e725768efa0c5df00c4fbf07aa9fa4290c3fdf9a185cf6bd24a49f461add,2025-06-24 13:02:43,2025-07-12 12:09:59
DOC-9A46119B933C,Work History Attestation - Janice Guzman,Employment Verification,ORG-1446,Beacon Registry Services,Janice Guzman,janice.guzman975@techhub.io,Verified,29a65854cf385b4800865368670774fa425fee8c8b7d09dd9cbd5a6c3ee450aa,0x7aa1b9d0ff31e6b351f77b28b4988a85cac74c701113967b958a0c78013eb4d5,2024-12-04 04:22:06,2024-12-04 20:50:50
DOC-5BB243CE0D7D,Statement of Cash Flows - Lawrence Anderson,Financial Statement,ORG-1780,KPMG Attestation Services,Lawrence Anderson,lawrence.anderson721@enterprise.net,Verified,fc6da17aee1751a28db8af4971b29410880808776a0417c7edbb6babfc8295dd,0x43b62f03527696732de1f62606b00a8ac0ef4816f787cf418468935c73e7faa2,2026-04-30 06:49:47,2026-04-30 21:23:53
DOC-0650DC68D8ED,State ID & Citizenship Verification - Nancy Alexander,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Nancy Alexander,nancy.alexander51@secureverify.com,Verified,1a4bfac08df2021e86681b67e76d503aa6e8f99d2f7a8fdbd16a02db9b4dac6f,0x8914b10ed6d29eae600627b82696ec53cc64b83c255ed4631a8e7a926b7de7fd,2024-11-14 15:54:26,2024-11-16 00:56:39
DOC-E8BF80F38658,AI Neural Architecture Patent - Nelson,Patent Filing,ORG-8390,WIPO International Patent Hub,Juan Nelson,juan.nelson673@techhub.io,Verified,00e056d6f3d8fbf0c43dfe1b036cfa8513851b41e0ba202f0cf0eadb87ff1785,0xe5976e8584ca9237245dabf5a5db2aa6e8196d4a7ed4feeb5f064ad7600474ed,2026-02-05 01:38:07,2026-02-05 10:05:07
DOC-316BE721B304,Biomedical Drug Delivery Formulation Patent - Stevens,Patent Filing,ORG-8122,Global IP Office,Anthony Stevens,anthony.stevens927@federated.gov,Expired,b920e80f7c93b1add05b99c136e0ebd16afc9bb0fea945e5f78c55bbe2969b4a,0x0bb338a36ab0f5bc96b06d061cfe4fc0ec84d61b33302a71eb855fefd00acdeb,2024-08-22 04:36:09,2024-09-02 06:34:17
DOC-ABC1D6897AB5,Employment Verification - Washington,Employment Verification,ORG-1044,Workforce Attestation Bureau,Kelly Washington,kelly.washington157@federated.gov,Issued,890a5ea3f4e84c993156278c5057733add016eb5e35f2053fe2e889b2bd0a161,0x5ebb6c810dd1b040f80d258db02b4e45f6aa5cd393ad46295e8cc2958e6c8931,2025-08-08 00:22:35,2025-08-09 13:38:13
DOC-56BBF4FF17F3,Renewable Battery Storage Patent - Lisa Evans,Patent Filing,ORG-8390,WIPO International Patent Hub,Lisa Evans,lisa.evans885@corpmail.org,Expired,2ac26f0b773e2f2c75715470af62d60380eb6a9f41df95cfb0868ffe26fb9274,0x1cc525b5299f9ec40de374b72466491004aa4151b04ad959b18006299dd42924,2026-03-24 15:28:15,2026-03-30 19:57:54
DOC-AF4207A40608,Digital Passport Identity Credential - Larry Gibson,Identity Credential,ORG-301,State Licensing Bureau,Larry Gibson,larry.gibson306@trustnet.io,Verified,c43aedbb48f4cc24210c22366a016154dd49e378c26683236a9b6dc77420fb2c,0x7bb64aad7a4b7be0690d53c45a81573b0d473ded5e80258f1570c846e56d1cec,2025-11-26 02:51:50,2025-11-26 08:49:36
DOC-B42B48987C0C,Bachelor of Engineering Diploma Transcript - Vargas,Academic Transcript,ORG-4120,National Student Clearinghouse,Pamela Vargas,pamela.vargas79@mail.com,Pending,5890f759b6de00be3904b9d5ca8997b55a709aa212fa86d5edce12cf0063afd0,0x5cbeaddc0856b4d157df6471b562edf1fcf1f873bd7e71bbb0ac5cea925a2df4,2025-04-27 22:11:23,2025-04-27 23:43:39
